filename,iou,score,disagreement
110520.jpg,0.08165842569699899,1.03145605,13.234239056504194
119692.jpg,0.698103599520958,1.037006974,13.49865056255526
100354.jpg,0.005843512118890001,0.23857787,13.62885019559776
121201.jpg,0.395727197368888,0.189016493,13.914394015940232
117347.jpg,1.008751528881213,1.292868156,14.291652834576215
118325.jpg,1.5489069976074918,1.26798443,14.41133272539517
115875.jpg,0.023728641502569,0.13947582,14.500217153016225
108751.jpg,0.018306478220125,0.138874829,15.172418805025082
119799.jpg,1.130697446056765,1.124129635,15.196346992670062
105275.jpg,1.5097041563523033,2.21517254,15.377683407428474
113435.jpg,0.006217699275771999,0.36898595,15.407656536234498
113578.jpg,1.532721696333592,1.16459775,15.460097598591348
111538.jpg,0.07886572452492599,0.9145882,15.946636758415847
116384.jpg,0.019269317225983,0.259257976,16.49552563168449
108738.jpg,1.3705447033015763,2.26403911,16.575208027941972
108750.jpg,0.002732224549828,0.2044265,16.65609282952101
118948.jpg,1.2929953391974918,0.311410095,16.949600322347766
114188.jpg,1.02267388087785,1.146101085,17.057920845944285
101077.jpg,0.052249477934705,0.12118,17.097503417730028
113513.jpg,1.510944133643383,1.18980816,17.221026429016465
110301.jpg,1.4806955690223718,1.18737886,17.22737834330266
106992.jpg,0.04693040373392,0.90765,17.2420193069307
103534.jpg,1.5155131567782318,1.18846,17.369833021642428
118485.jpg,0.035336148037142995,1.217020697,17.884567924483267
106530.jpg,0.003088629834245,0.90340275,18.03499349752475
109099.jpg,0.668720277298157,0.21820199,18.158587048064927
118074.jpg,0.9646927598860171,1.29903782,18.504781817442122
112904.jpg,3.064190881913439,1.967282008,18.615091465994908
105071.jpg,1.271303529311461,1.00076744,19.22024832253665
105358.jpg,1.271247538365902,0.994400596,19.232565327624744
106242.jpg,2.3381790802153777,0.551068,19.402268505673987
117896.jpg,0.004326585143922,1.01272698,19.585589605935464
120714.jpg,1.732442334234262,0.7580818630000001,19.67395901351833
105552.jpg,1.4803724121389938,1.0365342,19.73915127406581
105012.jpg,1.7120308931664925,1.17038011,20.344063807743595
110708.jpg,0.08165842569699899,2.08186374,20.44295974477714
103936.jpg,0.868730433681532,2.06077995,21.499484096661725
101259.jpg,1.493593581689215,2.24832127,21.502325759751166
115153.jpg,1.8381078574643568,1.066758525,21.518999387045923
115075.jpg,1.4320891721695128,1.0536685099999998,21.737405187802658
114541.jpg,0.5250214963344849,1.179803344,21.792466592484207
114770.jpg,1.9796230503429466,1.23142016,21.8567481852366
114721.jpg,2.257232277326993,1.209806435,21.96699280445421
114949.jpg,1.9741854118982491,1.200187803,22.00431887242545
117255.jpg,2.174016923474459,1.20861712,22.00915752522401
102142.jpg,0.651058905250443,1.1648392,22.070143869397267
119205.jpg,0.39070304790239707,1.08075053,22.14643188358183
119145.jpg,0.452840502146156,1.057076308,22.159399544361648
119610.jpg,0.3243143760892581,1.09119317,22.160910321033853
117617.jpg,1.490908315966326,1.232243663,22.17389799272874
117314.jpg,0.047878514152124005,1.07189053,22.24390088117444
120462.jpg,0.006647506592706,0.6436552,22.299663316970733
107972.jpg,0.002515635480768,0.6989354999999999,22.356109691524924
117689.jpg,0.004652056649657001,0.28872883,22.365405701369934
108368.jpg,0.0034685884006029994,0.07439309,22.38970802661066
103008.jpg,0.003344347129524,0.052752167,22.39153588916326
103844.jpg,1.0936488815722791,2.2072090500000003,22.402845826730882
107204.jpg,2.574171545130111,3.860075,22.43338516646421
119222.jpg,0.245710692847048,1.07723475,22.495341703316583
106922.jpg,1.044500699344884,3.0392866300000003,22.516656504175163
109710.jpg,0.6757109843557351,1.0581574370000002,22.539792252325782
104815.jpg,0.7046895843057841,1.0506865360000002,22.694657988724238
119698.jpg,0.36623016569850897,1.10648411,22.707970276664646
113341.jpg,0.103911726625515,1.0579143999999998,22.772335678120182
107356.jpg,0.220969675485567,1.06361209,22.916021134021875
105143.jpg,1.163908676646803,1.1192201899999998,22.961279938599983
106360.jpg,0.950018730092902,1.16884104,23.141031296559955
113239.jpg,1.69642101384405,1.074942896,23.25322893903917
104130.jpg,0.010441920694958,1.024780454,23.287033398561398
100468.jpg,0.6789345232422329,1.07993525,23.387195962774893
121158.jpg,0.008520330986556999,0.96916835,23.42990977461914
113935.jpg,0.24981724544098105,0.07177916,23.471308568449164
104655.jpg,2.015458008721271,0.56229511,23.540125664272214
120965.jpg,0.112161277253791,0.05564636,23.750705381525695
101871.jpg,1.035458985531994,1.09408088,23.753712451321906
118812.jpg,0.014000121392109,0.16361439,23.845127698023514
106648.jpg,0.044917175396739,0.05064085,23.84550955537586
100191.jpg,0.043814610055496,0.050631076,23.84685423609735
120010.jpg,0.43615320158950205,1.052396444,23.848584883286577
111510.jpg,0.022940852229841,0.08885664,23.851154631201677
102342.jpg,0.002604590235626,0.4154224,23.87401347189583
118639.jpg,0.01552186556567,0.063727856,23.876232095052927
100230.jpg,0.002319624303317,0.41969544,23.87660587642776
113528.jpg,0.004395930639659,0.050297856,23.8945888546287
108410.jpg,1.150435229348052,1.07794326,23.966101532409315
108918.jpg,0.023065771031264996,1.15322608,24.083747345470172
112617.jpg,2.472562900941062,2.63218149,24.14143624339026
112597.jpg,0.986436512750924,1.0554066340000001,24.31217009293742
118490.jpg,0.06307844617920501,1.051238688,24.319277530382553
112812.jpg,1.415832546990882,1.96555919,24.332415013192033
100267.jpg,0.002492240030381,1.2098296999999998,24.438178270366844
117188.jpg,0.27170801220866103,2.08948217,24.47275736360897
114033.jpg,1.024849731270208,1.05872088,24.685403855843088
101234.jpg,0.198630154016543,1.4484620000000001,24.866616271845665
101978.jpg,0.184681603007744,0.268488346,25.079747180923647
104637.jpg,2.151283337428442,2.404299666,25.13969769261824
100633.jpg,0.9281472299774608,1.0600786050000002,25.355669154792036
114323.jpg,1.005972359579433,1.96794462,25.3730582538482
120157.jpg,0.290692868449874,2.06827526,25.38776609393712
112063.jpg,1.8549763581761576,1.03684645,25.57549388390568
113730.jpg,1.0368664468020832,1.062562405,26.19526198515429
100590.jpg,0.0033891837801519995,0.528936226,26.20781853457081
119630.jpg,0.31249782282851696,1.073149956,27.01906198909152
106780.jpg,0.034870122490338995,0.08746898,27.088595289396658
116043.jpg,0.009275804505156,0.07308346,27.153049986981312
100607.jpg,0.001840200138525,0.08185062,27.16737713249957
116266.jpg,0.0015375988130739995,0.49187854,27.495632480181637
114558.jpg,2.7924998049932985,1.61222426,27.607170529426114
108550.jpg,0.176459416123816,0.171568363,27.70301897426173
105223.jpg,1.5057358404030983,1.35928716,28.34187748920088
110198.jpg,1.6867906125640257,0.584505917,28.38272913572205
117427.jpg,2.3059101037885408,1.450002526,28.444189907995924
117507.jpg,2.539640640100871,1.45583937,28.46196253157552
119192.jpg,1.8695627042122591,1.144520733,28.55454978837253
118405.jpg,0.165697214205564,0.26457265399999996,28.718037664066763
117525.jpg,2.5771450159555287,1.34824178,28.853317543184982
103392.jpg,1.5199220130036932,2.20737067,28.966855414775683
117307.jpg,2.2230589619347834,1.345474186,29.08939901313721
117407.jpg,1.6252054080230882,1.3488095180000002,29.39479614782044
103737.jpg,0.014758082600408997,0.223466275,29.40564102236885
108786.jpg,0.185913366538572,0.16226866899999998,29.606241003794143
108758.jpg,0.185913366538572,0.16226866899999998,29.606241003794143
119367.jpg,0.5994868186342789,1.1663565740000001,29.61740529917303
106547.jpg,0.058918594041717,1.03730753,29.670321844695657
107314.jpg,1.6432976740393532,2.1217953990000002,29.67701904406337
119523.jpg,0.419407939799157,1.134173735,29.764889050417512
114440.jpg,0.973251462838314,0.271907774,29.78986798504092
115889.jpg,1.3898401478561406,1.268737581,29.95914829360929
115632.jpg,0.32906751739243,0.14049828,30.404675078646697
121506.jpg,0.06480187411461899,1.03837001,30.59256971730688
118673.jpg,0.737532306291562,0.140159249,30.66198307136665
113577.jpg,0.062264082198108986,0.33782104,30.869656821969393
100473.jpg,0.0021981668467660003,0.16599065000000002,30.914056119972486
106316.jpg,0.007645747756430998,1.06709021,30.95487875742459
114242.jpg,2.220086382933925,0.9525376600000002,31.00354413673067
100167.jpg,0.043814610055496,0.104405433,31.03001725946732
106432.jpg,0.059979252564234,1.15193948,31.063578094565102
111346.jpg,1.5869860525007768,2.15618794,31.097952830765124
102436.jpg,0.011563120634206,1.154884585,31.296536272096187
102090.jpg,0.500315288689693,0.21105787,31.398565110397683
100390.jpg,0.008525719812523999,0.50495711,31.440642156447293
108680.jpg,0.026071902812825,0.108115494,31.468078867389025
100516.jpg,0.013242042882941,0.20125651,31.47838639823638
111585.jpg,0.00696629621392,0.139299748,31.483006049659046
120616.jpg,0.108611119075092,0.926943513,31.82293510947737
101721.jpg,1.2908497808104569,0.23664978,31.87360564062616
110775.jpg,0.119489963303538,1.138047457,31.93189967084545
105538.jpg,0.004715307752061,0.232420626,31.935591726999633
102566.jpg,0.6129865245907801,0.14216381,32.01862605528406
103641.jpg,0.003806013233381,0.26635729999999996,32.80236831913452
104824.jpg,0.000727532542968,0.100868316,32.80940941105298
113833.jpg,0.24400456395155296,0.24682167,32.85156503851394
104832.jpg,2.1048775625815166,2.68459817,33.392396579598675
106966.jpg,0.184844739152499,3.11967323,33.504300947907055
107641.jpg,1.5209579054788918,1.41040644,33.539489545058025
112411.jpg,0.014281614118513001,0.140192449,33.75681381952173
119127.jpg,1.258247412689222,1.1253928,33.875207485366694
110752.jpg,0.044178565613856,0.136992486,34.18980765700665
104993.jpg,2.181587302505564,0.992228364,34.26376890891158
105258.jpg,2.181587302505564,0.992228364,34.26376890891158
112292.jpg,2.368740977901838,1.971935915,34.39490253769209
101875.jpg,0.015563872496613998,1.17404885,34.43915160293709
118999.jpg,0.005245531299171,0.14746031099999998,34.696229061376236
110590.jpg,0.001783690533773,1.15375271,35.197517408438685
119470.jpg,0.214099723723985,1.12515488,35.35434436490838
101900.jpg,0.059213392603919,1.196483491,35.356586335842096
103601.jpg,2.380583409562596,0.5238086850000001,36.133714589963475
107530.jpg,2.383415575484956,0.5179856780000001,36.17059774768798
115229.jpg,0.067463759986176,1.051557031,36.22561102173281
105334.jpg,0.578082383232568,1.099139005,37.31527992720478
119641.jpg,0.6768568711452371,1.08770951,37.3528469429392
116837.jpg,2.6814466530305294,1.342317091,37.50877361272715
115905.jpg,0.0068759381575569985,0.7875038639999999,37.513395645412814
118141.jpg,0.8837687168858729,0.96424505,37.583713289469436
104864.jpg,0.006748861820314001,1.3145637300000002,37.961367549533655
117119.jpg,0.10300688428634,1.06784153,38.09322199271377
108483.jpg,0.01218487784884,2.130225776,38.141866249572026
109495.jpg,0.005878401945100001,1.06293522,38.199690477268405
101827.jpg,3.470235253719365,1.96516917,38.24006201153519
104788.jpg,0.214755966511199,1.065087186,38.57319676993055
119230.jpg,0.736193965501284,1.053839417,38.64376706536969
116938.jpg,0.5742449443696871,1.282882996,38.6534376079816
119400.jpg,0.064608755484981,1.0528826340000002,38.689172513667685
105830.jpg,0.151327022032948,1.079026876,38.70629290082637
119840.jpg,0.4264535688027741,1.217376143,39.06547572581133
118900.jpg,0.314522093489107,0.08091172599999999,39.77730986061008
100616.jpg,1.492547553429014,1.46275718,40.10855649348496
119279.jpg,0.021039689807792,0.248880622,40.40906350279587
119265.jpg,0.721081684487768,1.044456434,40.5168396940693
113591.jpg,0.07052373934339999,0.403540646,40.806827768183275
101803.jpg,0.002632824384333,0.07460031,40.808000661841966
109345.jpg,0.001147453027284,0.054973185,40.813442676438726
113321.jpg,1.357561525593701,0.97045694,40.82337377892993
109575.jpg,1.6939115781361491,1.07419151,40.92003921302451
109610.jpg,1.7901436770379648,1.07274464,41.075669822570795
110045.jpg,1.9866945083250769,1.950217426,41.70701333735153
109763.jpg,1.9938460343274305,1.947469402,41.79372056665746
112795.jpg,2.066171080958453,1.9407934880000002,41.89958006176277
117746.jpg,2.075805667739557,1.9411617769999998,41.92322970033704
117656.jpg,2.057514743144613,1.942247,41.934020100162634
102789.jpg,2.0833667489129484,1.940109095,41.93704845417812
118082.jpg,2.060043967565546,1.9415561469999998,41.95900000801689
115651.jpg,0.8907757807370311,2.1355379360000004,42.06094765063687
106351.jpg,3.1309408629140774,0.6008402450000001,42.36567047521213
106529.jpg,4.159899690089368,2.082788175,42.4288803386263
118996.jpg,1.2628988419867881,0.55208847,42.715958915265496
121343.jpg,0.023922736682863,0.22987649000000004,42.8474429776082
106390.jpg,2.239753188929344,0.6416087699999999,43.16785677231431
105043.jpg,1.5147484832934779,1.45335188,43.38582032323764
103643.jpg,2.571401812311217,0.664277655,43.519372474102404
103490.jpg,2.571401812311217,0.664277655,43.519372474102404
105325.jpg,2.5622150303252624,0.66268614,43.54055022016532
104906.jpg,2.562164512209372,0.66255701,43.54095106965559
109514.jpg,0.526981825292665,1.05586612,43.707839209003474
118528.jpg,0.799072189113834,0.82977346,43.82096971517284
118535.jpg,0.7982528973599741,0.83299109,43.8325787682196
107005.jpg,2.350536590505839,3.004957805,43.85711703057461
102698.jpg,0.7098727732918979,0.95601207,43.97034916552842
103990.jpg,0.275628785091226,3.0481509520000003,44.07307992134144
113305.jpg,0.001208212884823,1.0565249,44.226126927202436
117019.jpg,3.3660507813396845,1.3977854859999999,44.250367251817636
119510.jpg,0.24524200623943698,1.256581045,44.29795105131085
103197.jpg,0.204600631367922,0.20152843,44.402279193830054
121183.jpg,0.8469545412150341,0.16246179,44.579411107752435
109229.jpg,0.06773917391231701,0.5110717399999999,44.637443558553954
109065.jpg,0.019360738442121,0.51004547,44.69022822595165
116662.jpg,3.2552425606505464,1.415048845,44.73907568355619
109013.jpg,0.010000304915798,0.468102007,44.769138919592756
105155.jpg,0.26591725338587296,0.23570833,45.41086204714559
113336.jpg,0.017367853012674,0.14547947099999994,45.46073372598402
118790.jpg,0.021412775313951,0.347588412,45.59590127975402
101694.jpg,1.518487757179715,1.20250569,45.61573413055451
116476.jpg,0.31822949956039903,1.295946303,46.106756145569705
100352.jpg,0.0062358310773550025,0.27334711,46.27840263014742
100218.jpg,0.0015693529893739998,0.293262993,46.47640915069139
102600.jpg,2.341283872417101,1.16510731,46.54155328078806
108784.jpg,0.092649910421249,0.23695757899999997,46.55894065580458
116131.jpg,0.121719280309943,0.17339936,46.71317112584525
106086.jpg,2.547767754354556,2.12798153,46.97361975937602
121531.jpg,2.016859887844628,1.1152429650000002,47.0179393265521
116294.jpg,0.061716785497322,1.112825118,47.18998579817935
121361.jpg,0.357306741661751,0.13064647,47.30813940832037
119197.jpg,0.48685754211699395,1.257847025,47.399465211723005
112486.jpg,0.039374280547204,0.106560379,47.40115055162803
106822.jpg,0.013176178687571,0.19171265,47.40272540122882
121541.jpg,2.064235581605433,1.11293783,47.40992055189279
113504.jpg,2.475371465316646,1.072549133,47.55366607351551
113514.jpg,2.475371465316646,1.072549133,47.55366607351551
113361.jpg,2.098295497369492,1.060564641,47.577399910048214
110673.jpg,2.634869828374022,2.05800908,47.673899853052255
113346.jpg,2.6367502817725077,2.061046194,47.67773384396766
110567.jpg,2.6041599357848377,2.06029195,47.684289374190996
107109.jpg,0.103558555341031,0.120486588,47.69881590990346
107548.jpg,1.446236145129161,1.15888014,47.71804218743867
110733.jpg,2.04186966448655,1.039977025,47.72291145010642
113233.jpg,2.045290269710558,1.048570005,47.80156313094415
107228.jpg,0.070281997019854,0.103475302,47.86067585291578
118875.jpg,0.010791334924129,0.206004737,47.92956358472523
100808.jpg,4.788048992312271,3.143610845,47.93602867254671
119562.jpg,1.182897832644229,1.1663208040000002,48.022185899500656
120647.jpg,2.100477742281149,1.0494042,48.313197785412086
116091.jpg,2.9220540685407217,2.05913011,48.37807055459942
105675.jpg,2.2237246005469133,1.0514282059999998,48.55559097487424
114303.jpg,1.4960591796317662,2.09895705,48.60242946895597
110136.jpg,2.8654249484794474,2.030201365,48.759441385909454
109745.jpg,2.199474386788217,1.02518164,48.782028975363424
109838.jpg,2.8927938312763817,2.026223674,48.8290498886568
115355.jpg,0.014526436460799,0.14668449700000002,48.850533171792314
109669.jpg,0.460983016774683,0.125517098,48.85549974884535
112018.jpg,2.194203678471996,1.01910135,48.87324816770893
104955.jpg,3.155572193101892,2.1208063999999998,48.90680973024281
104499.jpg,1.007072272616887,1.969336183,49.00676365562617
119176.jpg,0.5539729310821421,1.14236204,49.02195933875821
112335.jpg,2.21436954037058,1.28444943,49.10622759486692
119024.jpg,3.1941372035579443,2.0876711500000003,49.1717861396694
111104.jpg,2.1920754301762937,1.05999282,49.21647048450747
117720.jpg,2.5552044491098864,1.09745609,49.22410252838697
119627.jpg,2.1670046766668483,1.02042893,49.2825261153116
111644.jpg,2.624489081951631,1.14879212,49.297671469327526
103591.jpg,2.361301248677747,1.13082565,49.314425987184784
112521.jpg,3.1614562313252,2.089961466,49.336512098426354
111434.jpg,2.6988861705535943,1.11454537,49.34011911762234
111659.jpg,2.6988861705535943,1.11454537,49.34011911762234
111425.jpg,2.4441887361407737,1.1598626099999998,49.35597679080248
115434.jpg,2.4551685511397614,1.00011769,49.36028579243615
116881.jpg,2.774498984266046,2.03462934,49.36967092536586
119505.jpg,2.864970559169629,1.999246818,49.37524158152426
121108.jpg,0.7151100850875799,0.14764604,49.40619472140256
106092.jpg,3.222085975281147,2.0661244,49.42453078220682
104520.jpg,3.1668772847226263,2.071749565,49.425178228800675
