filename,iou,score,disagreement
119519.jpg,0.0,0.99848235,0.033988510748219354
119110.jpg,0.0,0.9990814,0.17150534851484994
113341.jpg,0.0,0.9972251,0.5180820722772324
100267.jpg,0.0,0.9970489,0.5509791356435821
112094.jpg,0.0,0.996871,0.5841935940594151
117610.jpg,0.0,0.963707,0.8673981001267431
109610.jpg,0.0,1.9950678,0.92085639009902
112046.jpg,0.0,1.85201073,1.0750188291768914
119306.jpg,0.0,0.7859019,2.163584068435155
100529.jpg,0.0,0.9840057,2.9861833178218062
114870.jpg,0.0,0.101208895,3.68285612059648
105176.jpg,0.0,0.09333989,3.7150998901064756
109042.jpg,0.0,0.071410954,3.8049551587183834
100590.jpg,0.0,0.060941726,3.847853514302042
111537.jpg,0.0,0.050047964,3.8924914260869183
116266.jpg,0.0,0.32742065,5.105808696839776
113435.jpg,0.0,0.30100307,5.306354713772142
107561.jpg,0.0,1.84693364,5.326395977152669
109516.jpg,0.0,0.29229453,5.3724645925080505
119642.jpg,0.0,0.16944328,6.305075712173912
119793.jpg,0.0,0.15893367,6.38485820644525
116384.jpg,0.0,0.1556038,6.41013653115942
106567.jpg,0.0,0.13951501,6.5322727280314
108750.jpg,0.0,0.13686568,6.552384811690821
118141.jpg,0.0,0.13018015,6.603137242934783
106822.jpg,0.0,0.12781781,6.621070675052335
116131.jpg,0.0,0.1192894,6.685813117632849
106648.jpg,0.0,0.11273804,6.735547012769726
105275.jpg,0.0,1.11923541,6.781611727797125
119739.jpg,0.0,0.10247353,6.813468858611111
103378.jpg,0.0,0.09933326,6.837307856755233
112819.jpg,0.0,0.095612496,6.86555360826409
115875.jpg,0.0,0.08870679,6.9179774802616745
119760.jpg,0.0,0.088439435,6.920007074961755
103699.jpg,0.0,0.08115634,6.97529585210145
100473.jpg,0.0,0.07540694,7.018941760233494
118405.jpg,0.0,0.073969424,7.029854497436392
103737.jpg,0.0,0.069877565,7.060917373911032
115632.jpg,0.0,0.06729129,7.080550782797906
110752.jpg,0.0,0.06393403,7.106037035543477
107109.jpg,0.0,0.059237808,7.141687864148147
120616.jpg,0.0,0.059134573,7.142471560764493
107041.jpg,0.0,0.05697152,7.158892128566826
121158.jpg,0.0,0.05628985,7.164066947886473
103865.jpg,0.0,0.055725455,7.168351487546296
119643.jpg,0.0,0.055318713,7.171439222608293
118875.jpg,0.0,0.054133117,7.180439538136473
100167.jpg,0.0,0.053774357,7.183163023369968
119563.jpg,0.0,0.05341652,7.185879501755233
107228.jpg,0.0,0.052912742,7.189703874438808
112486.jpg,0.0,0.052276015,7.194537514148551
116079.jpg,0.0,0.05074075,7.206192301630434
117304.jpg,0.0,0.05053991,7.207716955366343
110708.jpg,0.0,1.05040769,7.208720688272946
107359.jpg,0.0,0.68874705,7.438906055956907
101900.jpg,0.0,0.120444957,7.701601357203607
119554.jpg,0.0,0.21624327,8.919312406523838
116457.jpg,0.0,0.20290205,9.071138227610136
110016.jpg,0.0,0.19107959,9.20568024826192
101635.jpg,0.0,2.046280285,9.293908047125994
113833.jpg,0.0,0.17826873,9.351470463723595
118673.jpg,0.0,0.074236065,9.355375413877278
108483.jpg,0.0,1.0519868999999995,9.515385504300822
101077.jpg,0.0,0.05679199,9.531657794517685
100354.jpg,0.0,0.16230771,9.533110146366928
105538.jpg,0.0,0.054092616,9.558936516660236
102827.jpg,0.0,0.5963566,9.647026101140684
108623.jpg,0.0,2.06717786,9.9075843723794
121201.jpg,0.0,0.1287964,9.914475730356065
109678.jpg,0.0,0.1265243,9.940332694568495
107252.jpg,0.0,0.101421684,10.226005615456849
100306.jpg,0.0,0.095736444,10.290704813211828
104130.jpg,0.0,0.094302714,10.307020954799034
106530.jpg,0.0,0.09124869,10.341776374574534
117160.jpg,0.0,0.08978683,10.358412641333736
103641.jpg,0.0,0.08416316,10.42241115985516
102566.jpg,0.0,0.08287203,10.437104484182255
110027.jpg,0.0,0.08241743,10.442277925461678
110088.jpg,0.0,0.070254415,10.580695531891974
102090.jpg,0.0,0.06992471,10.584447642444175
107478.jpg,0.0,0.06813565,10.604807512341582
119683.jpg,0.0,0.06690812,10.618777055618589
102325.jpg,0.0,0.06064108,10.690097256753168
117896.jpg,0.0,0.06035468,10.693356547519613
118649.jpg,0.0,0.058241576,10.71740410462764
118737.jpg,0.0,0.055013508,10.754140180835245
105327.jpg,0.0,0.05478534,10.75673677949306
119692.jpg,0.0,0.051492214,10.794213229089921
118999.jpg,0.0,0.050232857,10.808544970157511
105108.jpg,0.0,0.126533777,10.980132930306455
100131.jpg,0.0,1.137179256,11.002012700182116
121514.jpg,0.0,0.4631785,11.66660347242351
106644.jpg,0.0,2.56506145,11.881650188402384
